"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072594","establishment of protein localization to organelle","152/4408","478/18860",0.317991631799163,1.36055403260713,4.40964950397017,1.24752131721356e-05,0.000653758395785179,0.000547591105358257,"AGK/AIP/AKT1/AP3B1/AP3D1/ATF2/ATG14/ATP5IF1/BAG3/BAG6/BAP1/BAX/BBC3/BMP4/BNIP3L/BRCA2/C11orf65/CALM3/CDH1/CHMP4A/CLU/COX18/DDIT3/DNAJC19/E2F3/ECT2/EDEM1/EFCAB7/ELAVL1/FBXO7/FBXW7/FIS1/FLNA/FZD5/GCC2/GFER/GNPTAB/GNPTG/GOLPH3L/GZMB/HDAC3/HERPUD1/HGS/HIKESHI/IFNG/IL10RA/IMMP1L/ING1/INSIG1/IPO11/JAK2/JUP/KPNA1/KPNA2/KPNA3/LAMP2/LAPTM5/LEPROT/LMAN1/LMNA/LRRK2/LRSAM1/LYPLA1/M6PR/MAPK14/MAPK8/MBTPS2/MDFIC/MFF/MICALL2/MTX1/MVB12A/NCOA4/NEDD4/NF1/NR4A1/NUP153/NUP155/NUP35/NUP50/NUP58/NUP62/NUP98/PAQR3/PEX14/PEX2/PEX3/PEX5/PEX6/PIK3C3/PIK3R2/PIK3R4/PIN1/PINK1/PML/POT1/PPP1R10/PSEN1/RAB3GAP2/RAB8B/RANBP2/RANBP6/RGPD8/RNF31/RUVBL2/SEC13/SEC61A1/SGF29/SGTA/SHH/SIX2/SIX3/SORL1/SPCS2/SPCS3/SPG11/SPRN/SQSTM1/SRP54/SRPRB/STAM2/STK4/SYK/TBK1/TGFB1/TIMM10B/TIMM29/TIMM50/TNPO1/TNPO2/TRAM1/TRAM1L1/TRIM28/TSC2/UBE2D3/UBR4/UBR5/USP36/USP7/USP9X/VPS13C/VPS13D/VPS28/VPS36/VPS8/WBP2/XBP1/ZDHHC12/ZFAND6/ZFYVE16/ZNF827/ZPR1",152
"GO:0030162","regulation of proteolysis","130/4408","398/18860",0.326633165829146,1.39752756523087,4.42675573088501,1.25264870768023e-05,0.000653758395785179,0.000547591105358257,"AGTPBP1/AKT1/ALAD/APOE/ATP5IF1/AURKA/AURKAIP1/AXIN1/BAD/BAG6/CASP8/CLEC3B/CLN3/CLU/COP1/CR1/CSNK1A1/CSNK2B/CTSC/CYFIP2/DAB2IP/DDRGK1/DISC1/DNAJB2/DNAJC1/DVL1/ELOB/FBXO38/FBXW7/FZR1/GABARAP/GAS1/GCLC/GIPC1/GLMN/GPX1/GRN/GSAP/GSK3B/HAMP/HECTD1/HERPUD1/HSP90AB1/HSPA1A/HSPA1B/HSPBP1/IDE/IFNG/IL1B/KEAP1/L3MBTL3/LAPTM5/LRIG2/LRRK2/MAP1A/MAPK3/MARCHF7/MBP/MDM2/MELTF/MTOR/MYH9/NEDD8/NFE2L1/NOP53/NR1H2/NRDC/NUPR1/OGT/PACSIN3/PAQR3/PHF20L1/PIAS1/PINK1/PKD1/PML/PRKACB/PSEN1/PSMC3/PSMC5/PSME3/PTK2B/PTPN1/PYHIN1/RAD23A/RCN3/RGMA/RHBDD1/RHBDF1/RNF139/RUNX1/RYBP/SERPINB8/SERPINE1/SERPINE2/SGTA/SHH/SIRT2/SMAD7/SNX12/SNX33/SPON1/SPOPL/SRC/SVIP/TANK/TBC1D10A/TF/TIMP2/TMEM168/TMEM259/TMF1/TMX1/TRAF3/TRAF7/TRIB1/TSPAN5/UBE3A/UBQLN1/UBQLN4/UBXN1/UFL1/USP19/USP25/USP38/USP5/USP7/USP9X/XBP1/XPO1",130
"GO:0072698","protein localization to microtubule cytoskeleton","29/4408","59/18860",0.491525423728814,2.10303300624442,4.68640897372994,1.36235159663326e-05,0.000705184453503199,0.000590665813035559,"ABHD17A/ABHD17C/APC/AURKA/CCDC14/CEP131/CEP192/CEP250/CEP350/CEP72/CEP78/CEP83/DCTN2/DISC1/DVL1/FAM83D/GAS2L1/GSK3B/KIF20B/MAP1A/MAPRE3/MID1/NUMA1/NUP62/PIBF1/RAB11FIP3/SNX10/SPAG5/UBXN2B",29
"GO:0061136","regulation of proteasomal protein catabolic process","76/4408","209/18860",0.363636363636364,1.55584886982346,4.46267187382864,1.46559175161964e-05,0.000752456252965692,0.000630260894470576,"AKT1/ALAD/APOE/AURKA/AXIN1/BAG6/CLU/COP1/CSNK1A1/CSNK2B/DAB2IP/DDRGK1/DNAJB2/DVL1/ELOB/FBXO38/FBXW7/FZR1/GABARAP/GCLC/GIPC1/GLMN/GPX1/GSK3B/HAMP/HECTD1/HERPUD1/HSP90AB1/HSPA1A/HSPA1B/HSPBP1/KEAP1/LRRK2/MAP1A/MAPK3/MARCHF7/MDM2/MTOR/NFE2L1/NOP53/NUPR1/OGT/PAQR3/PHF20L1/PIAS1/PINK1/PKD1/PSEN1/PSMC3/PSMC5/PSME3/RAD23A/RHBDF1/RYBP/SGTA/SHH/SIRT2/SMAD7/SVIP/TF/TMEM259/TMF1/TMX1/TRIB1/UBQLN1/UBQLN4/UBXN1/UFL1/USP19/USP25/USP38/USP5/USP7/USP9X/XBP1/XPO1",76
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","40/4408","92/18860",0.434782608695652,1.86025408348457,4.5680179924973,1.57216774829827e-05,0.000800664462137386,0.000670640317079696,"BRD2/BRD4/CD69/CD86/ENTPD7/FOXP1/GATA3/GPR183/GPR65/HLA-DRA/HLA-DRB1/HLX/ICOS/ICOSLG/IFNG/IL6ST/IRF4/JAK2/JUNB/LEF1/LGALS1/MALT1/MTOR/NFKBIZ/RARA/RC3H1/RC3H2/RIPK2/RORA/SEMA4A/SHB/SLAMF6/SMAD7/STAT4/STAT6/TBK1/TBX21/TNFSF4/ZBTB7B/ZFPM1",40
"GO:0007041","lysosomal transport","53/4408","133/18860",0.398496240601504,1.70499979531406,4.50605878230145,1.58759538311948e-05,0.000802053187551959,0.000671803520014768,"AP1G1/AP3B1/AP3D1/ARL8B/ATG14/BIN1/C9orf72/CCDC91/CHMP1A/CHMP2A/CHMP4A/CHMP4C/CLN3/CLU/EHD3/EPG5/GAK/GCC2/GNPTAB/GNPTG/GRN/HGS/HOOK2/HSPA1A/LAMP2/LAPTM5/LRRK2/LYST/M6PR/MFSD1/MGRN1/MVB12A/NCOA4/NEDD4/NPC1/PIK3C3/PIK3R4/PINK1/PLEKHF1/PLEKHF2/SCYL2/SORL1/SPTBN5/STBD1/TGFBRAP1/TMEM106B/TRAK2/UBXN6/VPS39/VPS51/VPS52/ZDHHC12/ZFYVE16",53
"GO:0033077","T cell differentiation in thymus","39/4408","89/18860",0.438202247191011,1.87488529537715,4.56897269242622,1.60134880787743e-05,0.000802580771567143,0.00067224542686584,"ADAM17/ATG5/B2M/BCL11B/BCL2/BMP4/CAMK4/CCR6/CCR7/CD28/CD3D/DOCK2/EGR3/ERBB2/FZD5/FZD7/FZD8/GATA3/IL1B/IL2RG/IL7R/ITPKB/JAG2/NCAPH2/PRKDC/PTPN2/PTPRC/RASGRP1/RIPK2/SHH/SOS1/SOS2/SRF/STK11/TMEM131L/TOX/VNN1/ZAP70/ZEB1",39
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","38/4408","86/18860",0.441860465116279,1.89053728949479,4.57129317287198,1.62398723063355e-05,0.000807518059956759,0.00067638092282914,"BRD2/BRD4/CD274/CD28/CD55/CD69/CD81/CD83/CD86/GATA3/GPR65/HLA-DRA/HLA-DRB1/HLX/IFNG/IL2RA/IL2RG/IRF4/ITCH/JUNB/LGALS1/MALT1/NCKAP1L/NFKBIZ/PRKCQ/RARA/RC3H1/RC3H2/RIPK2/RUNX1/RUNX3/SHB/SMAD7/TARM1/TBX21/TGFBR2/TNFSF4/ZBTB7B",38
"GO:0043368","positive T cell selection","26/4408","51/18860",0.509803921568627,2.18123910181132,4.66504885479333,1.64979761849602e-05,0.000807633485333519,0.00067647760366728,"BCL11B/BCL2/BRD2/BRD4/CD3D/CD69/CTSL/CYLD/DOCK2/IL6ST/IRF4/ITPKB/LGALS1/MTOR/PTPN2/PTPRC/SHH/SLAMF6/SRF/STAT6/STK11/TBX21/THEMIS/TOX/ZAP70/ZFPM1",26
"GO:1903573","negative regulation of response to endoplasmic reticulum stress","26/4408","51/18860",0.509803921568627,2.18123910181132,4.66504885479333,1.64979761849602e-05,0.000807633485333519,0.00067647760366728,"ABCA7/AKT1/ALOX5/ATAD3A/ATF6B/BCL2L1/CLU/DDRGK1/DNAJB9/GRINA/HERPUD1/HSPA1A/LRRK2/NCK1/NR1H2/PPP1R15A/PPP1R15B/PTPN1/SELENOS/SGTA/SVIP/TMBIM6/UBXN1/UFL1/USP25/XBP1",26
"GO:0062207","regulation of pattern recognition receptor signaling pathway","74/4408","203/18860",0.364532019704433,1.55968100989692,4.42775754083662,1.71069381218223e-05,0.000831002417225446,0.00069605153086767,"AARS2/ABHD17A/AKT1/BANF1/BIRC3/CACTIN/CARD8/CASR/CSNK1A1/DAB2IP/DDX3X/DDX60/ERBIN/F2RL1/FCRL3/GBP5/GDI1/GFI1/GPATCH3/GPS2/GRAMD4/HSP90B1/HSPA1A/HSPA1B/IFI16/IFI35/IRAK3/IRF1/IRF4/IRF7/ITCH/KCNK6/LAMP2/LBP/LRCH4/LYN/MAP3K7/MAPK8/MFHAS1/NFKBIL1/NOP53/NR1D1/OASL/OGT/PELI1/PRKDC/PTPRS/PUM2/RICTOR/RIOK3/S100A9/SIRT2/SLC15A2/SLC15A3/SLC15A4/SMPDL3A/SPSB3/SQSTM1/SRC/TAB1/TAX1BP1/TLR1/TLR4/TLR6/TRIM11/TRIM65/UBQLN1/UFD1/USP15/USP50/ZC3HAV1/ZCCHC3/ZDHHC1/ZDHHC12",74
"GO:0000045","autophagosome assembly","57/4408","147/18860",0.387755102040816,1.65904292751583,4.43013345318743,2.01727100283962e-05,0.000972447815491009,0.000814526861331386,"AP5Z1/ATG14/ATG16L1/ATG2A/ATG2B/ATG5/ATG7/ATM/BAG3/C9orf72/CASP8/CSNK1A1/CUL1/EFNB1/EHMT2/GABARAP/IRGQ/LAMTOR1/LRBA/LRRK2/LRSAM1/MAP1LC3A/MAPK3/MTOR/NUPR1/PACS2/PHF23/PIK3C3/PIKFYVE/PINK1/PIP4K2A/PIP4K2C/PSEN1/RAB19/RAB1B/RAB3GAP2/RB1CC1/RETREG3/SCFD1/SEC22B/SETD2/SNX18/STBD1/STX17/SYK/TBC1D14/TP53INP1/TP53INP2/TRAF6/UBE3C/UBQLN1/UBXN2B/ULK1/USP33/USP7/VMP1/ZRANB1",57
"GO:0002287","alpha-beta T cell activation involved in immune response","40/4408","93/18860",0.43010752688172,1.84025135140409,4.48610478668896,2.14083215005705e-05,0.00101649285921882,0.000851419196995386,"BRD2/BRD4/CD69/CD86/ENTPD7/FOXP1/GATA3/GPR183/GPR65/HLA-DRA/HLA-DRB1/HLX/ICOS/ICOSLG/IFNG/IL6ST/IRF4/JAK2/JUNB/LEF1/LGALS1/MALT1/MTOR/NFKBIZ/RARA/RC3H1/RC3H2/RIPK2/RORA/SEMA4A/SHB/SLAMF6/SMAD7/STAT4/STAT6/TBK1/TBX21/TNFSF4/ZBTB7B/ZFPM1",40
"GO:0002293","alpha-beta T cell differentiation involved in immune response","40/4408","93/18860",0.43010752688172,1.84025135140409,4.48610478668896,2.14083215005705e-05,0.00101649285921882,0.000851419196995386,"BRD2/BRD4/CD69/CD86/ENTPD7/FOXP1/GATA3/GPR183/GPR65/HLA-DRA/HLA-DRB1/HLX/ICOS/ICOSLG/IFNG/IL6ST/IRF4/JAK2/JUNB/LEF1/LGALS1/MALT1/MTOR/NFKBIZ/RARA/RC3H1/RC3H2/RIPK2/RORA/SEMA4A/SHB/SLAMF6/SMAD7/STAT4/STAT6/TBK1/TBX21/TNFSF4/ZBTB7B/ZFPM1",40
"GO:0042093","T-helper cell differentiation","39/4408","90/18860",0.433333333333333,1.85405323653962,4.48528669545247,2.19333877713607e-05,0.00103365181922495,0.000865791622553714,"BRD2/BRD4/CD69/CD86/ENTPD7/FOXP1/GATA3/GPR183/GPR65/HLA-DRA/HLA-DRB1/HLX/ICOS/ICOSLG/IL6ST/IRF4/JAK2/JUNB/LEF1/LGALS1/MALT1/MTOR/NFKBIZ/RARA/RC3H1/RC3H2/RIPK2/RORA/SEMA4A/SHB/SLAMF6/SMAD7/STAT4/STAT6/TBK1/TBX21/TNFSF4/ZBTB7B/ZFPM1",39
"GO:2001233","regulation of apoptotic signaling pathway","131/4408","406/18860",0.322660098522167,1.38052846146281,4.28076168248557,2.25228910714973e-05,0.0010535707934556,0.000882475849000188,"ACSL5/AKT1/ATAD5/ATF3/BAD/BAX/BBC3/BCL10/BCL2/BCL2L1/BCL2L11/BCLAF1/BDKRB2/BIRC6/BMP4/BOK/CFLAR/CLU/CTSC/CTTN/CX3CL1/CYLD/DAB2IP/DDIT3/DDX3X/EIF2AK3/EIF5A/ELL3/FAF1/FAIM2/FASLG/FBH1/FBXO7/FBXW7/FIS1/FLCN/FYN/GATA4/GCLC/GPER1/GPX1/GRINA/GSK3B/GSTP1/HERPUD1/HIF1A/HMGB2/HSF1/HSPA1A/HSPA1B/HSPB1/IER3/IL1B/IL7/ITGA6/IVNS1ABP/JAK2/LMNA/LRRK2/LTBR/MAPK7/MAPK8IP2/MARCHF7/MAZ/MDM2/MMP2/MMP9/MNT/MSX1/MUC1/NACC2/NCK1/NF1/NFATC4/NGFR/NOC2L/NOL3/NUPR1/PCGF2/PELI3/PF4/PHIP/PIAS4/PINK1/PML/PPP2R1A/PRDX2/PSEN1/PSME3/PTGS2/PTPN1/PTPN2/PTPRC/PYCARD/PYCR1/QARS1/RB1/RB1CC1/RBCK1/RELA/RFFL/RRM2B/S100A9/SELENOS/SERPINE1/SGMS1/SLC25A6/SOD2/SP100/SRC/STK4/STX4/TAF6/TLR4/TLR6/TMBIM6/TMEM161A/TNFSF10/TNFSF12/TNFSF15/TP73/TRAF2/TRAF7/UBQLN1/URI1/USP15/USP47/VNN1/WNT16/XBP1/ZNF385A",131
"GO:0051098","regulation of binding","45/4408","109/18860",0.412844036697248,1.76638805174911,4.43165459671501,2.3885977775307e-05,0.00110911727684606,0.000929001844589148,"AURKA/BAX/BMP4/BTAF1/CAMK1/CARD16/DNAJB2/DOT1L/EDF1/GATA3/GPSM1/GREM2/GSK3B/GTF2B/GTF2F1/GZMA/H1-0/HES1/HMGA2/IDE/IFI16/IFNG/ITGA4/JUN/LEF1/MAPK8/MED25/MMP9/NCBP1/NES/NIBAN2/PEX14/PSEN1/PYHIN1/RARA/RB1/RIPOR1/RIPOR2/SIRT2/SKI/SOX11/STMN1/USP9X/WAPL/ZBTB7A",45
"GO:0001959","regulation of cytokine-mediated signaling pathway","72/4408","198/18860",0.363636363636364,1.55584886982346,4.34236550752422,2.42668237694844e-05,0.00111857658470288,0.000936925005314323,"ADAM17/AGPAT1/ARG1/AXL/C1QTNF4/CACTIN/CARD16/CARD8/CASP4/CASP8/CDC37/CNOT7/CSF1/CXCR4/CYLD/DICER1/EDN1/EXT1/F2RL1/GFI1/GPS2/GSTP1/HIF1A/HSPA1A/HSPA1B/IL1RN/IL6ST/IL7/IRAK1/IRAK3/IRF3/IRF7/LAPTM5/MAPKAPK2/MIB2/NAIP/NLRC5/NOL3/NR1H2/NRDC/OAS3/PALM3/PARP14/PELI3/PIAS4/PTPN1/PTPN11/PTPN2/PTPRC/PXDN/PYCARD/RFFL/RIPK2/SHARPIN/SIGIRR/SPPL2B/STAP1/SYK/TANK/TAX1BP1/TBK1/TRAF2/TRIM41/TRIM56/TXK/ULK1/USP25/USP27X/VRK2/YTHDF2/YTHDF3/ZBP1",72
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","44/4408","106/18860",0.415094339622642,1.77601616272301,4.42479230590863,2.49400608045475e-05,0.00114127886942549,0.000955940545712061,"AGTPBP1/AKT1/AURKA/AXIN1/CLU/COP1/CSNK1A1/DDRGK1/DISC1/DNAJB2/DVL1/ELOB/FBXW7/FZR1/GABARAP/GCLC/GSK3B/HAMP/HECTD1/HERPUD1/HSPA1A/HSPA1B/HSPBP1/KEAP1/L3MBTL3/LAPTM5/LRRK2/MDM2/MTOR/NOP53/PAQR3/PIAS1/PSEN1/PTK2B/PYHIN1/RAD23A/RNF139/SGTA/SIRT2/SMAD7/TF/TRAF7/TRIB1/USP5",44
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","66/4408","178/18860",0.370786516853933,1.58644140378066,4.34149283552255,2.57009802001285e-05,0.00116763805729361,0.000978019125374068,"AGTPBP1/AKT1/AURKA/AXIN1/BAG6/CLU/COP1/CSNK1A1/CSNK2B/DDRGK1/DISC1/DNAJB2/DVL1/ELOB/FBXO38/FBXW7/FZR1/GABARAP/GCLC/GIPC1/GLMN/GSK3B/HAMP/HECTD1/HERPUD1/HSP90AB1/HSPA1A/HSPA1B/HSPBP1/KEAP1/L3MBTL3/LAPTM5/LRRK2/MAP1A/MAPK3/MDM2/MTOR/NOP53/OGT/PAQR3/PHF20L1/PIAS1/PML/PSEN1/PTK2B/PYHIN1/RAD23A/RNF139/RYBP/SGTA/SHH/SIRT2/SMAD7/TF/TMEM168/TRAF7/TRIB1/UBE3A/UBQLN4/UBXN1/UFL1/USP38/USP5/USP7/USP9X/XPO1",66
"GO:0002573","myeloid leukocyte differentiation","89/4408","257/18860",0.346303501945525,1.48168875832409,4.2939573474721,2.59142544731188e-05,0.00116891797855532,0.000979091193439262,"AP3B1/ATP6AP1/BAP1/BMP2/BMP4/CAMK4/CASP8/CCR1/CCR7/CD81/CFLAR/CORO1C/CSF1/EFNA2/EVI2B/F2RL1/FAM20C/FASN/FBXW7/FES/FOSL2/FOXP1/GAB2/GATA3/GPR137/GPR137B/GPR183/HLA-DRB1/HOXA7/HSF1/ID2/IFI16/IFNG/IGHE/IL15/IREB2/IRF4/IRF7/JUN/JUNB/L3MBTL3/LBR/LEF1/LTBR/LYN/MAPK14/MFSD8/MMP9/MTOR/MYH9/NEDD9/NF1/NR3C1/P2RX5/PF4/PSEN1/PTPN2/QKI/RARA/RASSF2/RB1/RUNX1/SBNO2/SH3PXD2A/SLC4A2/SNX10/SP3/SPI1/SRC/SRP54/TF/TFE3/TFRC/TGFB1/TGFBR2/TLR2/TLR4/TM4SF19/TMEM64/TNFAIP6/TOB2/TRAF6/TRIB1/TSPAN2/UBASH3B/UBD/VEGFA/ZBTB46/ZFPM1",89
"GO:0046854","phosphatidylinositol phosphate biosynthetic process","28/4408","58/18860",0.482758620689655,2.06552349959322,4.48839584481532,2.91502172883287e-05,0.00130555760408366,0.00109354118606832,"ATG14/ATM/BPNT2/EFR3A/EFR3B/IMPA1/IMPA2/INPP1/INPP4B/INPP5E/ITPKB/PI4KB/PIK3C3/PIK3CA/PIK3CG/PIK3R3/PIK3R4/PIKFYVE/PIP4K2A/PIP4K2C/PIP5K1B/PIP5K1C/PIPSL/SMG1/SYNJ1/UBE3C/UVRAG/ZRANB1",28
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","54/4408","139/18860",0.388489208633094,1.66218386452363,4.32750540806286,3.09251558974403e-05,0.0013670963759998,0.00114508635069367,"AARS2/ABHD17A/AKT1/BANF1/BIRC3/CARD8/CASR/CSNK1A1/DDX3X/DDX60/ERBIN/F2RL1/FCRL3/GBP5/GPATCH3/GRAMD4/HSPA1A/HSPA1B/IFI16/ITCH/KCNK6/LAMP2/MAP3K7/MAPK8/NOP53/OASL/OGT/PELI1/PRKDC/PTPRS/PUM2/RICTOR/RIOK3/SIRT2/SLC15A2/SLC15A3/SLC15A4/SMPDL3A/SPSB3/SRC/TAB1/TAX1BP1/TLR4/TLR6/TRIM11/TRIM65/UBQLN1/UFD1/USP15/USP50/ZC3HAV1/ZCCHC3/ZDHHC1/ZDHHC12",54
"GO:0071027","nuclear RNA surveillance","20/4408","36/18860",0.555555555555556,2.37699132889695,4.56712234238775,3.09572100978576e-05,0.0013670963759998,0.00114508635069367,"ARMC5/CUL3/DIS3/EXOSC3/INTS1/INTS10/INTS11/INTS12/INTS13/INTS14/INTS3/INTS4/INTS5/INTS6/INTS7/INTS9/PPP2R1A/XRN1/ZC3H4/ZCCHC7",20
"GO:0044380","protein localization to cytoskeleton","31/4408","67/18860",0.462686567164179,1.97964352466343,4.43632713327572,3.20302762400859e-05,0.0014046610726121,0.00117655071715228,"ABHD17A/ABHD17C/APC/AURKA/CCDC14/CEP131/CEP192/CEP250/CEP350/CEP72/CEP78/CEP83/DCTN2/DISC1/DVL1/FAM83D/FAM83H/GAS2L1/GSK3B/KIF20B/MAP1A/MAPRE3/MID1/NUMA1/NUP62/PIBF1/PPP1R9B/RAB11FIP3/SNX10/SPAG5/UBXN2B",31
"GO:0010508","positive regulation of autophagy","65/4408","176/18860",0.369318181818182,1.58015900841445,4.27055767463188,3.39874818814027e-05,0.00148021343504178,0.00123983373106387,"ATF6/ATG16L1/ATG2A/ATG5/ATM/ATP5IF1/BAD/BAG3/BNIP3L/C9orf72/CAMKK2/CDC37/CDK16/CSNK1A1/CUL1/DDRGK1/ELAVL1/ENDOG/FBXO7/FLCN/FOXO1/FYCO1/GPSM1/GSK3B/HIF1A/IFNG/IRGQ/LRRK2/LRSAM1/MAP3K7/MAPK3/MTOR/PIM2/PINK1/PIP4K2A/PIP4K2C/PLEKHF1/PLK2/RAB3GAP2/RB1CC1/RIPK2/RNF31/SETD2/SNX18/SPTLC1/SQSTM1/STK11/SUPT5H/SVIP/SYK/TBK1/TMEM59/TP53INP1/TRIM13/TRIM22/TRIM65/TSC2/UBR4/UFL1/ULK1/USP33/USP7/UVRAG/VPS13D/XBP1",65
"GO:0002819","regulation of adaptive immune response","79/4408","224/18860",0.352678571428571,1.50896503111226,4.23205935208172,3.51124094861595e-05,0.001508400448334,0.00126344330589296,"ARG1/ARID5A/ATAD5/B2M/BRD2/BRD4/CARD9/CCR2/CD226/CD274/CD28/CD46/CD55/CD69/CD81/CLEC7A/CR1/CR1L/CR2/CYRIB/DENND1B/DUSP22/EXOSC3/FBXO38/FCER2/FCGR1A/FZD5/GATA3/HLA-DRA/HLA-DRB1/HLA-F/HLX/IFNG/IL1B/IL6ST/IL7R/IRF1/IRF7/JAK2/JUNB/KMT5C/LGALS1/MALT1/MAP3K7/MAPK3/MEF2C/NCKAP1L/NFKBIZ/PARP3/PKN1/PRKCQ/PTPRC/PYCARD/RC3H1/RC3H2/RIPK2/SHLD2/SKAP1/SLAMF1/SLC15A4/SMAD7/STAT6/STX7/SUPT6H/SUSD4/TBX21/TFRC/TGFB1/TNFSF13/TNFSF13B/TNFSF4/TRAF2/TRAF6/TRPM4/TYK2/UFL1/ULBP2/USP5/ZBTB7B",79
"GO:0042098","T cell proliferation","79/4408","224/18860",0.352678571428571,1.50896503111226,4.23205935208172,3.51124094861595e-05,0.001508400448334,0.00126344330589296,"ALKBH5/ARG1/ARMC5/BAX/BMP4/BTN3A1/CASP3/CCDC88B/CCR2/CD151/CD274/CD28/CD46/CD55/CD6/CD70/CD81/CD86/CR1/CTLA4/DHPS/DLG5/DOCK2/DOCK8/EFNB1/ERBB2/FYN/GLMN/HES1/HLA-DPA1/HLA-DRB1/ICOSLG/IGF2/IGFBP2/IL15/IL1B/IL2RA/IL6ST/IRF1/ITCH/JAK2/LAPTM5/MAD1L1/MALT1/MARCHF7/NCK1/NCKAP1L/NR5A2/PDCD1LG2/PELI1/PIK3CG/PRDX2/PRKCQ/PTPN11/PTPRC/PYCARD/RASGRP1/RC3H1/RC3H2/RIPK2/RIPOR2/SCRIB/SHH/SLAMF1/SLC4A2/SOS1/SOS2/SYK/TFRC/TGFB1/TGFBR2/TMEM131L/TNFSF13B/TNFSF4/TRAF6/TYK2/ZAP70/ZBTB7B/ZNHIT1",79
"GO:0002292","T cell differentiation involved in immune response","42/4408","101/18860",0.415841584158416,1.77921331153079,4.33639020765547,3.58660453952392e-05,0.00153036538291173,0.00128184123834336,"BRD2/BRD4/CD46/CD69/CD86/CLEC4D/ENTPD7/FOXP1/GATA3/GPR183/GPR65/HLA-DRA/HLA-DRB1/HLX/ICOS/ICOSLG/IFNG/IL6ST/IRF4/JAK2/JUNB/LEF1/LGALS1/MALT1/MTOR/NFKBIZ/RARA/RC3H1/RC3H2/RIPK2/RORA/SEMA4A/SHB/SLAMF6/SMAD7/STAT4/STAT6/TBK1/TBX21/TNFSF4/ZBTB7B/ZFPM1",42
"GO:0006367","transcription initiation at RNA polymerase II promoter","69/4408","190/18860",0.363157894736842,1.5538017002579,4.23716204132785,3.71992832977699e-05,0.00156608982683611,0.00131176420050031,"APOBEC2/APOBEC3C/ARID1B/ARMC5/ATAD2/ATAD2B/ATF2/CAND1/CCNH/CDK4/CDK9/CUL3/DHX36/DR1/E2F3/EGR1/ELOB/ERCC1/FOXO1/GTF2A1/GTF2B/GTF2F1/INTS1/INTS10/INTS11/INTS12/INTS13/INTS14/INTS3/INTS4/INTS5/INTS6/INTS7/INTS9/KAT8/L3MBTL3/MAZ/MED12/MED13/MED14/MED16/MED22/MED23/MED24/MED25/MED27/MED29/MED31/MED6/NFKB1/NOC2L/PPP2R1A/PRMT3/SGF29/SMARCA4/SPHK2/SPI1/SRF/SUB1/TAF11/TAF4B/TAF6/TET2/THRA/TRMT112/WBP2/XPA/ZNF451/ZNHIT1",69
"GO:0031929","TOR signaling","69/4408","190/18860",0.363157894736842,1.5538017002579,4.23716204132785,3.71992832977699e-05,0.00156608982683611,0.00131176420050031,"AKT1/AKT1S1/ATM/C9orf72/CASTOR2/CCDC88A/CSNK1A1/CUL1/CUL3/DDIT4/DGKQ/DISC1/EIF4EBP1/ENDOG/FAM83D/FLCN/FNIP1/GATA3/GPR137/GPR137B/GPR155/GSK3B/HDAC3/HIF1A/LAMTOR1/LAMTOR4/MAPK3/MFSD8/MTOR/NCKAP1L/NLK/NPC1/OGT/OTUD7B/PELI1/PIH1D1/PIK3CA/PIM1/PINK1/PPDPF/PRKACB/PRR5/RFFL/RICTOR/RPS6KA1/RPS6KA3/RPS6KA4/RPS6KA6/SEC13/SHQ1/SIK3/SLC38A9/SRC/STAMBPL1/STK11/SYK/TBCK/TBK1/TRAF2/TSC2/TTI1/UBE2W/UBE3A/UBR1/UBR2/USP32/USP7/USP9X/XBP1",69
"GO:0046328","regulation of JNK cascade","57/4408","150/18860",0.38,1.62586206896552,4.2501427205452,3.98429467794507e-05,0.00166627952922007,0.00139568356616758,"AXIN1/CARD9/CBS/CCDC88C/CCR7/CYLD/DAB2IP/DUSP19/DUSP22/DVL2/DVL3/EDN1/F2RL1/FKTN/FZD7/GADD45G/GPS2/GSTP1/HDAC3/HRAS/IL1B/ITCH/LTBR/MAP2K7/MAP3K10/MAP3K11/MAP3K5/MAPK8IP2/MAPK8IP3/MAPKBP1/MARVELD3/MDFIC/MDFIC2/MECOM/MFHAS1/MINK1/NAIP/NCOR1/NR2C2/PINK1/PTK2B/PTPN1/PYCARD/RASSF2/RB1CC1/RGS2/RIPK2/RNF13/SLAMF1/TAOK2/TLR4/TNXB/TRAF2/TRAF6/TRIB1/ULK4/WNT16",57
