"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"SURF6",1328.62849010283,-2.60848860548673,0.390405027164654,-6.68149338247786,2.36519461368382e-11,2.12430700010097e-09,"SURF6"
"SUSD1",260.520834665341,1.56840027127777,0.412185546244365,3.80508313687434,0.000141756569349624,0.00144061377995013,"SUSD1"
"SUSD4",155.728290480532,-1.64506241401267,0.50802181892034,-3.23817275704573,0.00120297940518864,0.00793719601590214,"SUSD4"
"SUV39H1",44.5805057646059,-3.06963501113626,0.970794229703865,-3.16198316513752,0.00156698623130127,0.00981285755839069,"SUV39H1"
"SVIL",4421.499944801,-1.01673001937926,0.345874208121328,-2.93959478765935,0.0032864173137545,0.0174229925070329,"SVIL"
"SVIP",299.629465763177,0.983002444784317,0.350562673175635,2.80407048440044,0.00504618722141653,0.0241669838739497,"SVIP"
"SYCE1",29.7708314630608,-3.96243093726728,1.18678604533474,-3.33879131191643,0.000841437518742876,0.0059600080590459,"SYCE1"
"SYCE1L",44.3933184267034,-2.629897912892,0.927611191237458,-2.83512956477341,0.00458071039502132,0.0225295472536581,"SYCE1L"
"SYDE1",215.857350635808,-2.7338035915648,0.622754989003013,-4.38985417995835,1.13426695731396e-05,0.00018238829727325,"SYDE1"
"SYF2",676.754556542974,-1.76882590892202,0.570436808297139,-3.10082709108884,0.001929809435044,0.0115412328510325,"SYF2"
"SYK",2347.85739117759,1.54756305751687,0.417222937715335,3.70919936950529,0.000207915666077421,0.00196475377531645,"SYK"
"SYN2",52.0188839750899,-1.75928307001586,0.621603637845132,-2.83023290551297,0.0046514130159114,0.0227705681621059,"SYN2"
"SYNE2",6340.44541255303,1.56240036578192,0.392983340127908,3.97574198762063,7.01601602270257e-05,0.000817128174513239,"SYNE2"
"SYNE3",11429.6861333569,-1.85152214741437,0.30361068800355,-6.09834311034768,1.07173513337215e-09,6.23012443857355e-08,"SYNE3"
"SYNGAP1",264.926118585399,-1.58042021610702,0.393936452841282,-4.01186588524159,6.02407216929028e-05,0.000721405255156029,"SYNGAP1"
"SYNGR1",126.39118775828,-3.21873763011054,0.880594788890377,-3.65518587063911,0.000256995714365357,0.00233983449713738,"SYNGR1"
"SYNJ1",685.827194564618,1.21394283895717,0.397720937426815,3.05224775645749,0.00227134541560099,0.0130853384113459,"SYNJ1"
"SYNM",1848.9386624841,-2.30798082870185,0.683811859937222,-3.37516934689278,0.000737702809705641,0.00538457399713395,"SYNM"
"SYNPO",3960.76058017032,-3.55311979153492,0.604291503591173,-5.87981093631054,4.10735353879561e-09,2.04230728703356e-07,"SYNPO"
"SYNRG",1469.79076108966,1.00926229659287,0.321601033695026,3.13824332278096,0.00169963721211931,0.0103988263008017,"SYNRG"
"SYT17",227.699287079546,-2.51368357312262,0.54378361639534,-4.62258055839463,3.78995555412302e-06,7.30830984464786e-05,"SYT17"
"SYT5",115.138457215259,-1.38067251192896,0.471128113697004,-2.93056701943478,0.00338344001795344,0.0177907200733053,"SYT5"
"SYT7",294.914645469164,-4.376312734691,0.951838310954475,-4.59774804641196,4.27082020682818e-06,8.056375033486e-05,"SYT7"
"TAB1",307.988259872834,-4.15606857259122,0.91262229066857,-4.5539853837523,5.26390149484708e-06,9.59386946122083e-05,"TAB1"
"TACC2",1095.40117830485,-1.06876070948469,0.425938943502444,-2.50918758612773,0.0121009203915979,0.0476555899048136,"TACC2"
"TAF11",1061.56691056202,0.881846515333671,0.275566859585167,3.20011817335795,0.00137371251094246,0.00883278095958781,"TAF11"
"TAF1C",493.390039900222,-1.740789925524,0.368011969439391,-4.73025355174134,2.24239595393786e-06,4.61891869065774e-05,"TAF1C"
"TAF4B",277.010290632079,1.14003823368412,0.370636928409158,3.07588949265626,0.00209875614097087,0.0123052789090993,"TAF4B"
"TAF5L",346.022220686728,0.955845637495551,0.335279259064674,2.85089402834541,0.00435964965764235,0.0217371979304153,"TAF5L"
"TAF6",462.13616378464,-2.08269529292276,0.431225747245762,-4.82970997493756,1.36732059886907e-06,3.00253363665752e-05,"TAF6"
"TAFA5",139.905718030799,-2.02831495851167,0.714193546176828,-2.84000740327256,0.00451124868555179,0.0222703113496453,"TAFA5"
"TAFAZZIN",112.37048806577,-2.24344634116636,0.488760532033193,-4.59007263093412,4.43091800696937e-06,8.30339042678216e-05,"TAFAZZIN"
"TAGAP",991.867849379138,1.74610442654067,0.393103719957351,4.44184152398789,8.91922419958304e-06,0.000150330018018163,"TAGAP"
"TANK",985.20572433239,2.03498036778141,0.502998374112534,4.04569969310901,5.21670738242484e-05,0.000644061476768847,"TANK"
"TAOK2",1023.5572145802,-3.10257696396044,0.517102076270526,-5.99993136043279,1.97400955379186e-09,1.08429136344507e-07,"TAOK2"
"TAPBP",1794.40639516598,-0.912945434367468,0.362849967776883,-2.51604110635843,0.0118681339855291,0.0470031384525261,"TAPBP"
"TARBP1",841.277224179346,0.986788082848332,0.336265233396366,2.93455280191031,0.00334028715387244,0.017619572899752,"TARBP1"
"TARM1",31.2571986343733,-3.7514753885945,0.891721827838983,-4.20700186030649,2.58781012041174e-05,0.00035782486817538,"TARM1"
"TAS2R19",88.8762222486165,3.00950360615173,1.18205044184646,2.54600269126472,0.0108964348269209,0.0440876651814076,"TAS2R19"
"TAS2R20",149.601828168493,2.44166334896188,0.652909712461498,3.73966461573485,0.000184265944333409,0.00178180342583116,"TAS2R20"
"TAS2R30",242.586667483229,3.23399367720289,1.23675628018631,2.61489974137484,0.00892536504039326,0.0379047611374656,"TAS2R30"
"TAS2R4",164.881474067479,1.88877978029174,0.706097496388732,2.67495606478103,0.00747390440522144,0.0330206470054753,"TAS2R4"
"TAS2R64P",186.505292890299,3.00629723420583,0.983326029172165,3.05727413392763,0.00223359901886307,0.0129107792912526,"TAS2R64P"
"TASOR",2487.16497376745,0.940297457934171,0.277434962045093,3.38925365066765,0.000700831495086251,0.00516976662246569,"TASOR"
"TASOR2",2038.57226574046,1.13238326847961,0.277651410088014,4.07843514326343,4.5339846543208e-05,0.000572896831574794,"TASOR2"
"TATDN1P1",35.7060688162458,3.76043825966565,1.19339335575758,3.15104675379935,0.00162686445910744,0.0100603087008696,"TATDN1P1"
"TATDN3",225.193009959347,0.860091734955351,0.320447006197073,2.68403735507642,0.00727389785094605,0.032330416685246,"TATDN3"
"TAX1BP1",1970.74257940146,1.06587633869442,0.314630070006504,3.38771287395509,0.000704780020521796,0.00519037203613556,"TAX1BP1"
"TAX1BP3",686.564940290225,-1.58329952696685,0.598856653382605,-2.64387064587774,0.00819639728290868,0.0355510040078129,"TAX1BP3"
"TBC1D1",1970.02569599322,0.931885860217283,0.225268442492269,4.13677943482592,3.52214369231489e-05,0.000462026467638596,"TBC1D1"
"TBC1D10A",373.960530481147,-1.45602419647411,0.559825085920998,-2.60085557630689,0.00929915934929213,0.0391389564536563,"TBC1D10A"
"TBC1D10B",444.818917551186,-1.68090059618992,0.355594625743326,-4.72701349936379,2.27846123050665e-06,4.67870633110938e-05,"TBC1D10B"
"TBC1D13",293.044475588473,-1.42060065741135,0.466785404050858,-3.04336991920291,0.00233944558948777,0.0134079349263572,"TBC1D13"
"TBC1D14",1812.69986939313,1.15398312519523,0.348837387962574,3.30808326462711,0.000939368759301769,0.00651707504931036,"TBC1D14"
"TBC1D16",1623.29916151202,-1.63684081507185,0.489989757618564,-3.34056128647909,0.000836092251536358,0.00593268448518984,"TBC1D16"
"TBC1D23",878.685784264248,1.13411213927588,0.361360760500615,3.13844850698434,0.00169844774042885,0.0103977124643571,"TBC1D23"
"TBC1D24",523.464557886846,-1.65674074816075,0.376885730324146,-4.39587019316399,1.10329855540649e-05,0.000178849319631488,"TBC1D24"
"TBC1D25",105.658244649307,-1.86716996128433,0.480061131806427,-3.8894420680515,0.000100474949235506,0.00109235006150859,"TBC1D25"
"TBC1D3B",56.8788523752612,-1.11353384493134,0.440661462505122,-2.52695989933179,0.0115054638950254,0.0459274163369194,"TBC1D3B"
"TBC1D5",2306.84337762491,0.771435049369083,0.291178683928838,2.64935275810786,0.00806461052248662,0.0350939042356745,"TBC1D5"
"TBC1D9",1211.50563912204,1.75200712619462,0.426579286844106,4.10710782315807,4.0064423191877e-05,0.000515716290524748,"TBC1D9"
"TBC1D9B",2280.04901247347,-1.0196250288616,0.285753091294997,-3.56820296935648,0.000359438024792632,0.00304324194324428,"TBC1D9B"
"TBCAP2",20.2331639052084,3.53686083386121,1.20592966742308,2.93289146905144,0.00335821261702018,0.0176860542447874,"TBCAP2"
"TBCB",343.737962401543,-2.32138810422829,0.50181757150369,-4.62596018164984,3.72866934041071e-06,7.20753202396514e-05,"TBCB"
"TBCK",1107.59296453352,1.17022069663189,0.384963524444131,3.03982227490677,0.00236717791307093,0.0135396329342287,"TBCK"
"TBK1",1016.20539028454,0.743019332051159,0.292387949531595,2.54121051582828,0.011046938329064,0.0445218777519735,"TBK1"
"TBKBP1",144.664904140369,-2.6453822255444,0.653996861645122,-4.04494636088921,5.23351053170058e-05,0.000645336836682608,"TBKBP1"
"TBL1XR1",4572.42104330467,0.83221668468741,0.300355309695392,2.77077400606438,0.00559232258174312,0.0261688148221957,"TBL1XR1"
"TBL3",138.21340894564,-3.01821307646133,0.515702682570419,-5.85262240913242,4.83881857721694e-09,2.37508024518375e-07,"TBL3"
"TBPL2",17.7676020042414,-2.74893758979205,0.725952797725176,-3.78666160996422,0.000152684805299057,0.00153215014235425,"TBPL2"
"TBRG1",867.266162636548,1.14663207401128,0.433945442566502,2.6423415515778,0.00823349795867762,0.0356653738427271,"TBRG1"
"TBX15",1626.74653041334,-1.56564489577483,0.379027771285536,-4.13068649419721,3.61681544875528e-05,0.000472889726116272,"TBX15"
"TBX2",690.943268111654,-3.80841268566174,0.685529769474022,-5.55543005606274,2.7692908983493e-08,1.07009479112765e-06,"TBX2"
"TBX21",13.2534881988396,4.04000161001544,1.23387561256022,3.27423734523181,0.00105947581785818,0.00718533616744021,"TBX21"
"TBXT",54.8342150689544,-6.85585425063226,1.02543878877796,-6.68577620201255,2.29703838224986e-11,2.10094716989357e-09,"TBXT"
"TCAF1P1",167.168161380549,-2.94917479409112,1.1437331281953,-2.57855151817158,0.00992155041336537,0.0410182963493699,"TCAF1P1"
"TCEA2",313.169240175638,-3.91908645693718,0.458416514877236,-8.5491825223328,1.23963351246359e-17,5.04429645000235e-15,"TCEA2"
"TCEA3",452.931227501017,-2.04340519508095,0.368705576910544,-5.54210547126257,2.98856196477234e-08,1.13502737172563e-06,"TCEA3"
"TCEAL1",122.196822066904,-3.58435964500992,1.10247197113681,-3.25120251475773,0.00114917968886433,0.00766081371322829,"TCEAL1"
"TCEAL2",30.8246962137027,-2.1698539547895,0.800881838609574,-2.70933095268664,0.00674190518580822,0.0304484020805657,"TCEAL2"
"TCEAL3",440.740543097949,-2.54454972962117,0.50266971793831,-5.06207085650114,4.1472682161807e-07,1.07953499950949e-05,"TCEAL3"
"TCEAL4",836.289695561282,-2.02327823667896,0.402954624712877,-5.02110687554618,5.13745622902354e-07,1.29174955549181e-05,"TCEAL4"
"TCERG1",1009.69692763882,1.68590416009323,0.572875022393494,2.94288299226148,0.00325171293140659,0.0172849651131208,"TCERG1"
"TCF12",2467.42407839769,0.857374729708432,0.332284689049407,2.58024145548563,0.00987312557279965,0.0408847872888997,"TCF12"
"TCF21",130.794710329232,-2.84051781886159,0.668629210424161,-4.24827060286469,2.15427084523298e-05,0.000307669764287527,"TCF21"
"TCF25",1455.91434316318,-1.088978642549,0.340994825176608,-3.19353421854714,0.00140542679926416,0.00899897397255238,"TCF25"
"TCF3",414.83874020302,-1.4426564505368,0.365520366856354,-3.94685654029163,7.9183969939158e-05,0.000899116843175895,"TCF3"
"TCF4",6297.91210707504,0.712530932981685,0.283940471043458,2.50943773659032,0.0120923531464145,0.0476312582746659,"TCF4"
"TCF7L1",351.856521776978,-2.37830190233999,0.550862644247127,-4.31741365506906,1.57868133304527e-05,0.000238464599239315,"TCF7L1"
"TCHH",93.0757358559218,-4.33821997346552,0.894092973455967,-4.85209044502034,1.2216688275942e-06,2.715591388339e-05,"TCHH"
"TCHP",446.113496115985,-1.17686817587532,0.257504043245165,-4.57029008571662,4.87049562231567e-06,8.99651103000434e-05,"TCHP"
"TCL1A",80.9081098393506,7.17363951305273,2.56334906541616,2.79854180214355,0.0051333924325738,0.0244692115020533,"TCL1A"
"TCN1",11.9161588840802,6.48778700359498,1.51273994900983,4.28876556597953,1.79668887607597e-05,0.000264916866094504,"TCN1"
"TCOF1",605.769934142364,-1.83027160401197,0.369177023387737,-4.95770724628679,7.13299364801764e-07,1.70329054308771e-05,"TCOF1"
"TCP11L2",884.29649750176,1.11941366666394,0.445757962294823,2.5112589372516,0.0120301418709869,0.047498811636754,"TCP11L2"
"TCTN3",779.731458503756,0.808508694415207,0.211265688677078,3.82697587799513,0.000129727222056135,0.00133883596303172,"TCTN3"
"TDRD10",76.7636425379687,-2.32805353797324,0.6640380006768,-3.50590408320072,0.00045505917544627,0.00367196475079853,"TDRD10"
"TDRD3",850.404160109713,1.00052577080314,0.347241333761001,2.88135562655043,0.00395968591936774,0.0201614345113058,"TDRD3"
"TDRD6",37.7160246773532,3.06235285581239,1.04947662746798,2.91798099706209,0.00352305819529734,0.0183938877601555,"TDRD6"
"TEAD1",1771.34383032094,0.86921202387392,0.309849476727567,2.80527187928147,0.00502741539027382,0.0241023408191079,"TEAD1"
"TEAD2",221.245411125234,-1.88380242405183,0.541274635044681,-3.48030796583758,0.000500837719602556,0.00397539939934529,"TEAD2"
"TEDC1",1805.83076590341,-7.06229657775432,0.958374157655507,-7.36903903484938,1.71862338894996e-13,2.50128698921703e-11,"TEDC1"
"TEF",868.147264484186,-2.67285634043596,0.639930899749239,-4.17678899625466,2.95653045574811e-05,0.000399121602959794,"TEF"
"TEK",393.378239857079,1.49033792052457,0.553242083789382,2.69382601973558,0.0070637025634053,0.0315933524925389,"TEK"
"TELO2",436.314927253143,-3.60471504801336,0.716182335032426,-5.03323647022116,4.82267626020907e-07,1.22808865839475e-05,"TELO2"
"TEN1-CDK3",187.853294241764,-2.43450896536699,0.437661784513812,-5.56253493338795,2.65883784313213e-08,1.04078985623547e-06,"TEN1-CDK3"
"TENM4",308.973255831181,2.16175690551439,0.667017336390674,3.24093061390573,0.00119140179297247,0.00788428820115436,"TENM4"
"TENT2",1640.08559033804,1.34463149409169,0.405059603772663,3.31958921987777,0.000901499926752247,0.00630702001386423,"TENT2"
"TENT4B",412.232658961245,0.97656563355119,0.365298870646127,2.67333329507391,0.00751015928916831,0.0331514425651377,"TENT4B"
"TENT5C",3513.59800622885,4.59288659795206,0.6011505923882,7.64015981370962,2.16952282355056e-14,3.93255596170679e-12,"TENT5C"
"TERB1",39.1701593040797,-2.03246755758395,0.715136251863598,-2.84207037789998,0.00448215959739176,0.0221621628821566,"TERB1"
"TET2",2515.04597674689,1.72299499681053,0.299675533024731,5.74953510358266,8.94891722928752e-09,4.0924876292377e-07,"TET2"
"TF",2044.46233236655,-1.18523649402713,0.39839714998495,-2.97501248207199,0.00292976626373952,0.0159695488060969,"TF"
"TFAM",637.544148878156,1.09510235526954,0.248974214418651,4.39845691581589,1.09023263622911e-05,0.000177309531270572,"TFAM"
"TFE3",769.572265952168,-1.48476921215584,0.305342235948675,-4.86263948235912,1.15830701351355e-06,2.58338742085533e-05,"TFE3"
"TFEC",1117.52904574647,1.8989483434714,0.646869003642218,2.93559953063033,0.00332903794257625,0.0175717969666153,"TFEC"
"TFPT",74.2350915539225,-3.34329952094482,0.616276354261178,-5.4250004852984,5.79543825777072e-08,2.01315755090053e-06,"TFPT"
"TFRC",1339.61613610958,2.33503678927222,0.468217176590057,4.98708058144701,6.12985030766739e-07,1.49944959429221e-05,"TFRC"
"TGFB1",1278.60225629807,-2.30242708172517,0.63006377739768,-3.65427622459867,0.000257908490264022,0.00234707320281805,"TGFB1"
"TGFB3",1587.29298897695,-1.98543359864585,0.627820718422333,-3.16242127790096,0.00156463032945802,0.00980426277154732,"TGFB3"
"TGFBR2",6972.56192851577,1.00785212203605,0.33189325903353,3.03667548105949,0.00239202829963585,0.0136348348388906,"TGFBR2"
"TGFBRAP1",724.02661175409,0.908578503051444,0.327493544441483,2.77434019226534,0.00553138026622721,0.025956740675054,"TGFBRAP1"
"TGM2",775.679942565324,2.33800194485074,0.681188302622212,3.43224030103083,0.000598616892721003,0.00458188952935282,"TGM2"
"TGS1",586.375915652621,0.825262878509668,0.27560585272685,2.99435904696689,0.00275022095774883,0.0151817983600648,"TGS1"
"THADA",1682.7339232822,1.24919474221243,0.407097955885451,3.06853602223424,0.00215110392953881,0.0125322362022403,"THADA"
"THAP12",1187.1202261085,1.06581411283048,0.343426776334529,3.10346829739413,0.00191266725627715,0.0114558943895795,"THAP12"
"THAP12P7",38.3762773649276,3.39192025435606,1.27700725646502,2.65614798755764,0.00790389207099953,0.0345297055573951,"THAP12P7"
"THAP4",339.286656695383,-1.85034616800186,0.48601163929858,-3.80720546255292,0.000140545974623595,0.00143269232516353,"THAP4"
"THAP9",127.879700585433,1.15691281738661,0.440456194613255,2.62662401286566,0.00862365624218053,0.0368985154104802,"THAP9"
"THBS4",22985.6456841088,-2.61652173657557,0.665715743954644,-3.9303888488986,8.4808592819289e-05,0.000950533182812706,"THBS4"
"THEMIS",202.230382476288,3.39733335711672,0.967343538241648,3.51202362223052,0.000444708469856578,0.00360595452642143,"THEMIS"
"THOC2",1581.46169907386,1.01805238704769,0.280819759292774,3.62528758521689,0.000288640063660734,0.00255332485773353,"THOC2"
"THRA",939.574146513591,-3.07645754284939,0.766067533201126,-4.01590905438058,5.92170900545023e-05,0.000713000941181595,"THRA"
"THSD7A",394.213585509396,1.83975285044837,0.680402822715593,2.70391713412598,0.00685273762157275,0.030858389713987,"THSD7A"
"THUMPD2",227.416677574128,1.57641536251364,0.422105715245058,3.73464586140094,0.000187979517972621,0.00180806734628851,"THUMPD2"
"THUMPD3",734.753458620817,1.32256747306966,0.375982729920313,3.51762825210075,0.000435421882670068,0.00355232279810086,"THUMPD3"
"TIFA",293.643468351886,1.40258510400167,0.523072880780895,2.68143342072667,0.00733075003339724,0.0325382602818528,"TIFA"
"TIGD1",2687.07046453083,1.19410555970886,0.335358945706568,3.56067901273066,0.000369897035684192,0.00311391739883998,"TIGD1"
"TIGD5",109.45894550481,-2.84788405825225,0.755117989176273,-3.77144247531289,0.000162306577055053,0.00160288798410139,"TIGD5"
"TIGIT",115.422861374926,5.0023652317881,1.04361722481872,4.79329500589361,1.64064093706307e-06,3.51192539580786e-05,"TIGIT"
"TIMM10B",463.042588480904,0.977055274161396,0.389171790005989,2.51060148564818,0.0120525672797075,0.0475559568047309,"TIMM10B"
"TIMM29",153.12416225412,-1.32959928857891,0.39134159857922,-3.39754141498391,0.000679942951384288,0.00506250280345456,"TIMM29"
"TIMM50",519.196714246181,-1.16778519742962,0.393470560491324,-2.96790996503375,0.00299832142639247,0.0162587791462713,"TIMM50"
"TIMM9P1",9.04088093742519,3.6464697981407,1.39243731929046,2.61876764406086,0.00882480341752038,0.0375737252491862,"TIMM9P1"
"TIMP2",11968.3408415517,-1.11139564907789,0.375173471658483,-2.96235137352565,0.00305299162606205,0.0164924410815636,"TIMP2"
